paper_id,title
9907225,Dynamical Supersymmetry Breaking
9510121,The Mass Spectrum in a Model with Calculable Dynamical Supersymmetry Breaking
9608147,Dynamical Supersymmetry Breaking versus Run-away behavior in Supersymmetric Gauge Theories
9703159,Dynamical Supersymmetry Breaking
9801007,Recent Developments in Dynamical Supersymmetry Breaking
9802125,The Low Energy Behavior of some Models with Dynamical Supersymmetry Breaking
9605119,Models of Dynamical Supersymmetry Breaking from a SU(2k+3) Model
3177,Paper 3177
3178,Paper 3178
9201025,Current Algebra of Classical Non-Linear Sigma Models
9203075,Current Algebra of WZNW Models at and away from Criticality
9510103,On T-Duality and Supersymmetry
9706199,Poisson-Lie T-duality and Complex Geometry in N=2 superconformal WZNW models
9707194,"Poisson-Lie T-duality and (1,1) supersymmetry"
9710037,Mirror Symmetry as a Poisson-Lie T-Duality
3179,Paper 3179
9207097,The Large-$N$ Limit of the Two-Hermitian-matrix model by the hidden BRST method
9403122,Recent Developments in D=2 String Field Theory
9412120,The Continuum Limit of the Schwinger-Dyson Equations of the One and Two Matrix Model with Finite Loop Length
9412212,Temporal-gauge String Field with Open Strings
9501135,LOOP SPACE HAMILTONIAN FOR $c \le 1$ OPEN STRINGS
9404128,Dispersion Relations in String Theory
9503040,Bosonization of World-Sheet Fermions in Minkowski Space-Time
9602026,CPT Invariance of String Models in a Minkowski Background
9211078,Off-shell string physics
3181,Paper 3181
9208048,Superconformal Affine Liouville Theory
9405095,"N=1,2 Super-NLS Hierarchies as Super-KP Coset Reductions"
9406054,The Extended Supersymmetrization of the Nonlinear Schrodinger Equation
9704068,Constrained twistors principle of the string theory
9704133,N=4 supersymmetric integrable systems
3182,Paper 3182
3183,Paper 3183
9912266,Deformation of Conifold and Intersecting Branes
9905094,Fully Localized Brane Intersections - The Plot Thickens
9911042,On the geometry of non-trivially embedded branes
3184,Paper 3184
9511130,Divergences in formal variational calculus and boundary terms in Hamiltonian formalism
9802102,"Vacuum Instability in Chern-Simons Theory, Null Vectors and Two-Dimensional Logarithmic Operators"
9803071,Logarithmic N=1 superconformal field theories
9803092,Gradient Flow in Logarithmic Conformal Field Theory
9808068,Vacuum Instability in Topologically Massive Gauge Theory
9902104,Quantizing field theories in noncommutative geometry and the correspondence between anti de Sitter space and conformal field theory
9911163,Logarithmic Operators in AdS_3/CFT_2
9305133,Boundary values as Hamiltonian variables. I. New Poisson brackets
9307161,The Canonical Symmetry for Integrable Systems
9401124,The Broken Phase of the Topological Sigma model
9605211,Distance Measurement and Wave Dispersion in a Liouville-String Approach to Quantum Gravity
9304081,Chern-Simons States and Topologically Massive Gauge Theories
9608031,"Three-dimensional description of the $\Phi_{1,3}$ deformation of minimal models"
9604157,Conformal Solutions Of Duality Invariant 2D Magnetohydrodynamic Turbulence
9711155,Logarithmic conformal field theories with continuous weights
9607037,Conformal Dimensions from Topologically Massive Quantum Field Theory
9901043,Singleton physics
9903041,The singleton action action from the supermembrane
3185,Paper 3185
9209045,Stringy Instantons
9211049,Semiclassical Tunneling in 1+1 Dimensional String Theory
9310033,Effective d=2 supersymmetric Lagrangians from d=1 supermatrix models
3186,Paper 3186
9604028,Photon Splitting in a Very Strong Magnetic Field
9605056,Photon splitting in strong magnetic fields: asymptotic approximation formulae vs. accurate numerical results
9607124,An Analytic Form for the Effective Lagrangian of QED and its Application to Pair Production and Photon Splitting
3187,Paper 3187
9601169,Noncommutative Kaluza-Klein Theory
9310148,Algebraic connections on parallel universes
9401136,Models of Electroweak Interactions in Non-Commutative Geometry: A Comparison
9410199,Linear connections on the quantum plane
9411127,Linear connections on matrix geometries
9502017,LINEAR CONNECTIONS ON EXTENDED SPACE-TIME.
9506171,The Small Scale Structure of Space-Time: A Bibliographical Review
9506183,Linear Connections on Fuzzy Manifolds
9511011,Riemannian and Non-commutative Geometry in Physics
9601120,Deformations of Differential Calculi
9307012,"Some Elements of Connes' Non-Commutative Geometry, And Space-Time Geometry"
3188,Paper 3188
3189,Paper 3189
9906135,Gauged q-Fields
9906136,Observable Properties of q-Deformed Physical Systems
9908210,Spontaneous Symmetry Breaking of q-Gauge Field Theory
3190,Paper 3190
9210009,Quantum Affine Symmetry as Generalized Supersymmetry
9211003,Chern-Simons States at Genus One
9212121,Physical nonlinear aspects of classical and quantum q-oscillators
9302068,Energy Momentum Tensor in Conformal Field Theories Near a Boundary
9304019,$C_2$ Toda theory in the reduced WZNW framework
9307110,Notes on $WGL_n$-Algebras and Quantum Miura Transformation
9307170,Classification of Structure Constants for W-algebras from Highest Weights
9311069,Quantum Groups
9402091,SU(2) WZW Theory at Higher Genera
9403163,Fusion in the W_3 algebra
9404012,Coulomb Gas Representation of the SU(2) WZW Correlators at Higher Genera
9406196,An involution and dynamics for the $q$-deformed quantum top
9407154,Conformal field theory and integrable systems associated with elliptic curves
9407186,An explicit construction of the quantum group in chiral WZW-models
9412128,Bosonization of ZF Algebras: Direction Toward Deformed Virasoro Algebra
9506198,Affine Lie Algebra Symmetry of Sine-Gordon Theory at Reflectionless Points
9602074,Multi-point Local Height Probabilities in the Integrable RSOS Model
9606095,Bosonization of vertex operators for the $A^{(1)_{n-1}$ face model
9707159,Integrability of Coupled Conformal Field Theories
9708114,Quantum Integrable Systems: Basic Concepts and Brief Overview
9710002,"Duality, Partial Supersymmetry, and Arithmetic Number Theory"
9710099,Free Field Construction for Correlation Functions of the Eight-Vertex Model
9805216,Nearest neighbor two-point correlation function of the $Z$-invariant eight-vertex model
9808144,Factorization and q-Deformed Algebra of Quantum Anharmonic Oscillator
9810184,On the Integrability of the Bukhvostov-Lipatov Model
9903068,Seiberg-Witten Theory and Integrable Systems
9904082,Angular Quantization of the Sine-Gordon Model at the Free Fermion Point
9905214,Integrable Marginal Points in the N-Cosine Model
9906036,Sigma models as perturbed conformal field theories
9906185,A new approach to the correlation functions of W-algebras
9907060,Conformal Field Theory Techniques in Random Matrix models
9908176,Conformal Models of Thirring Type and the Affine Virasoro Construction
9910156,An Introduction to Conformal Field Theory
9910226,Beyond CFT : Deformed Virasoro and Elliptic Algebras
9911030,On the quantum inverse scattering problem
9911187,Affine Kac-Moody Algebras and the Wess-Zumino-Witten Model
9912084,Cyclic Coset Orbifolds
9206075,A2 Toda theory in reduced WZNW framework and the representations of the W algebra
9204093,Review of W Strings
9206090,Polynomial averages in the Kontsevich model
9210072,Topological versus Non--Topological Theories and $p-q$ Duality in $c \le 1$ 2d Gravity Models
9301004,Large Order Behaviour of 2D Gravity Coupled to $d<1$ Matter
9303127,Simplicial Quantum Gravity and Random Lattices
9212104,"W-algebras with set of primary fields of dimensions (3, 4, 5) and (3,4,5,6)"
9204098,Projections of Virasoro Singular Vectors
9309146,"Null vectors, 3-point and 4-point functions in conformal field theory"
9312016,The Kazhdan-Lusztig conjecture for finite W-algebras
9307190,The vacuum preserving Lie algebra of a classical W-algebra
9312049,A Class of W-Algebras with Infinitely Generated Classical Limit
9402001,Determinant Formulae of Quasi-Finite Representation of W_{1+\infty} Algebra at Lower Levels
9209043,"WZW Commutants, Lattices, and Level 1 Partition Functions"
9301127,Automorphisms of the affine SU(3) fusion rules
9304106,The Low Level Modular Invariant Partition Functions of Rank-Two Algebras
9402027,The Rank four Heterotic Modular Invariant Partition Functions
9403088,Orbifold Constructions and the Classification of Self-Dual c=24 Conformal Field Theories
9306118,On the Quantum Symmetry of the Chiral Ising Model
9402153,Towards a classification of rational Hopf algebras
9407013,On the quantum symmetry of rational field theories
9201049,Light-Cone Gauge for 1+1 Strings
9204013,Matrix Models and One Dimensional Open String Theory (Revised)
9208039,Trivial Spectrum of Free 1+1 Light-Cone Strings
9309125,W-Strings 93
9311021,Status of Fractional Superstrings
9401013,Zero Mode Divergence Problem in String Theory
9403086,A Universal w String Theory
9407052,On the Nonlinear Realization of the Superconformal Symmetry
9408005,Critical Behavior of the Marinari-Parisi Model
9408007,A Hierarchy of Super $w$\ Strings
9410164,Field Theory of Open and Closed Strings with Discrete Target Space
9209009,Deformation of the Wakimoto construction
9405058,"Notes on highest weight modules of the elliptic algebra ${\cal A}_{q,p}\left(\widehat{sl}_2\right)$"
9402017,Mapping Class Group Actions on Quantum Doubles
9305110,Spectrum Generating Affine Lie Algebras in Massive Field Theory
9501087,On The Random Vector Potential Model In Two Dimensions.
9503141,Automorphism Modular Invariants of Current Algebras
9210002,Critical Exponents of the Chiral Potts Model from Conformal Field Theory
9312208,Eigensystem and Full Character Formula of the W_{1+infinity} Algebra with c=1
9403047,Refining the Elliptic Genus
9412187,The Refined Elliptic Genus and Coulomb Gas Formulations of $N=2$ Superconformal Coset Models
9512150,Representation theory of the vertex algebra $W_{1 + \infty}$
9601114,Fusion Rules for Extended Current Algebras
9306162,Fusion rules in conformal field theory
9408033,Superstrings from Hamiltonian Reduction
9412009,Quasi-Galois Symmetries of the Modular S-Matrix
9507047,An Algebraic Formulation of Level One Wess-Zumino-Witten Models
9511143,Gauged supersymmetric WZNW model using the BRST approach
9601068,WZNW Models from Non-Standard Bilinear Forms
9601070,Semi-Classical Blocks and Correlators in Rational and Irrational Conformal Field Theory
9604094,Unitarity of the Knizhnik-Zamolodchikov-Bernard connection and the Bethe Ansatz for the elliptic Hitchin systems
9606175,Quantum Double Actions on Operator Algebras and Orbifold Quantum Field Theories
9612178,From path representations to global morphisms for a class of minimal models
9302002,Off critical current algebras
9503070,Critical RSOS Models in External Fields
9207101,Quantum sl_n Toda field theories
9406215,Quantum integrability of nonultralocal models through Baxterisation of quantised braided algebra
9510131,Exact Bethe ansatz solution of nonultralocal quantum mKdV model
9607177,Lukyanov's Screening Operators for the Deformed Virasoro Algebra
9609135,Correlation functions for the Z-invariant Ising model
9607156,Perturbation Theory with a Variational Basis: the Generalized Gaussian Effective Potential
9707035,Perturbative Expansion around the Gaussian Effective Action: The Background Field Method
9804094,Perturbative Expansion around the Gaussian Effective Potential of the Fermion Field Theory
9808001,Perturbation Method beyond the Variational Gaussian Approximation: The Liouville-Neumann Approach
9310022,Integrals of Motion and Quantum Groups
9512085,Integrable Four-Fermi Models with a Boundary and Boson-Fermion Duality
9809178,Quantum Integrability of Certain Boundary Conditions
9808156,"Order Parameters, Free Fermions, and Conservation Laws for Calogero-Moser Systems"
9412108,Spinon basis for higher level SU(2) WZW models
9802169,Extension of sine-Gordon field theory from generalized Clifford algebras
9804080,Multiparameter Integrable QFT's with N bosons
9811023,The long delayed solution of the Bukhvostov Lipatov model
9302115,On RSOS models associated to Lie algebras and RCFT
9402061,Integrable Perturbations of $W_n$ and WZW Models
9209100,On the Continuum Limit of the Conformal Matrix Models
9503028,"A Note on Calogero-Sutherland Model, W_n Singular Vectors and Generalized Matrix Models"
9503143,The Conformal Points of the Generalized Thirring Model II
9309076,"A theory of tensor products for module categories for a vertex operator algebra, I"
9309159,"A theory of tensor products for module categories for a vertex operator algebra, II"
9401166,A general transformation formula for conformal fields
9406211,Representation theory and tensor product theory for vertex operator algebras
9305146,Free Boson Realization of $U_q(\widehat{sl_N})$
9412207,Elliptic quantum groups
9508016,"Relativistic Calogero-Sutherland Model: Spin Generalization, Quantum Affine Symmetry and Dynamical Correlation Functions"
9509037,A note on the deformed Virasoro algebra
9610094,Boundary ABF Models
9612233,Virasoro-type Symmetries in Solvable Models
9805008,Integrable Structure of Conformal Field Theory III. The Yang-Baxter Relation
9203004,Can fusion coefficients be calculated from the depth rule ?
9612159,Demazure Characters and Affine Fusion Rules
3191,Paper 3191
9210070,On the Quantization of Reducible Gauge Systems
3192,Paper 3192
3193,Paper 3193
9211046,Non-abelian gauge antisymmetric tensor fields
9510100,A Family of Dual N=2 Supergravity Actions in Ten-Dimensions
9709040,New Type of Vector Gauge Theory from Noncommutative Geometry
3194,Paper 3194
9306098,"Gauge Field, Parity and Uncertainty Relation of Quantum Mechanics on S^1"
9705183,Quantum Mechanically Induced Hopf Term in the O(3) Nonlinear Sigma Model
9706167,Quantum Mechanically Induced Wess-Zumino Term in the Principal Chiral Model
9710058,Supersymmetry Breaking through Boundary Conditions Associated with the $U(1)_{R}$
9801075,Softly Broken Supersymmetric Gauge Theories through Compactifications
9306066,Relativistic Generalization and Extension to the Non-Abelian Gauge Theory of Feynman's Proof of the Maxwell Equations
9310185,BPST instanton and Spin from inequivalent quantizations
9408096,Topology and quantization of abelian sigma model in (1+1) dimensions
9508165,Induced Gauge Fields in the Path Integral
9609089,Inequivalent Quantizations and Holonomy Factor from the Path-Integral Approach
9611081,Hidden Symmetries of the Principal Chiral Model Unveiled
3195,Paper 3195
9609061,Multiflavor Correlation Functions in non-Abelian Gauge Theories at Finite Density in two dimensions
9202012,One-Dimensional Fermions as Two-Dimensional Droplets Via Chern-Simons Theory
